CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,193,Definitivo
44030060,LARANDIA [44030060],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,449,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2018 0:00,mm,313.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2018 0:00,mm,617.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2018 0:00,mm,367.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/08/2018 0:00,mm,289.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/09/2018 0:00,mm,248.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2018 0:00,mm,352.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2018 0:00,mm,127.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/02/2019 0:00,mm,175,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,305.6,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,304.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,368.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,513.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,200.4,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,210.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,294.4,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,53.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/02/2020 0:00,mm,196.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,285.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,328.6,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,561.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,270,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,379.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,102.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,186.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,227.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,243.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,109.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,134.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,105.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,264.9,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,484.5,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,584.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,523.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/07/2021 0:00,mm,710.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,200.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,204.4,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,229.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,190.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,93,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,93.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,139.9,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,337.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,562.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,568.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/06/2022 0:00,mm,510.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/07/2022 0:00,mm,395.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,324.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,279.9,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,323.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,181.6,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,99.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,214.7,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,148.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,384.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,553.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/05/2023 0:00,mm,536.1,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,557.3,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,464.4,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,116.4,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,228.8,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,175.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,305.2,Definitivo
44035030,MACAGUAL [44035030],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,152.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2018 0:00,mm,140.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2018 0:00,mm,15.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2018 0:00,mm,211.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2018 0:00,mm,549.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/05/2018 0:00,mm,404,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/06/2018 0:00,mm,448.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2018 0:00,mm,216.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2018 0:00,mm,259.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2018 0:00,mm,123,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2018 0:00,mm,294.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2018 0:00,mm,123.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2018 0:00,mm,72,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2019 0:00,mm,133.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2019 0:00,mm,75.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2019 0:00,mm,507.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,385.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,296.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,162.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,285,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,410.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,286.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,244.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,50.3,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2020 0:00,mm,238.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,158.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,207,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,464,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,310.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,319.1,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,163.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,105.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,280.1,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,323.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,77.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,135.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,176,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,281.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,363.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,526.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,437.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2021 0:00,mm,413.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,266.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,260,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,276,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,135.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,4.1,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,61.5,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,213.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,357.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,330.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,436.3,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/06/2022 0:00,mm,489.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2022 0:00,mm,246.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,345.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,333.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,188.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,145.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,27.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,102.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,220.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,195.7,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,353.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/05/2023 0:00,mm,329,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,384.8,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,318.9,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,147.2,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,234.4,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,161,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,170.6,Definitivo
46035010,MAGUARE - AUT [46035010],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,144.5,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/04/2019 0:00,mm,426,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/05/2019 0:00,mm,642,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/06/2019 0:00,mm,645,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/07/2019 0:00,mm,669,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/08/2019 0:00,mm,210,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/09/2019 0:00,mm,162,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/10/2019 0:00,mm,379,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/11/2019 0:00,mm,491,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/12/2019 0:00,mm,308,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/01/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/02/2020 0:00,mm,211,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/03/2020 0:00,mm,244,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/04/2020 0:00,mm,370,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/05/2020 0:00,mm,743,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/06/2020 0:00,mm,392,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/07/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/08/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/09/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/10/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/11/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/12/2020 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/01/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/02/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/03/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/04/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/05/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/06/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/07/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/08/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/09/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/10/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/11/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/12/2021 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/01/2022 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/02/2022 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/03/2022 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/04/2022 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/05/2022 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/06/2022 0:00,mm,535,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/07/2022 0:00,mm,530,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/08/2022 0:00,mm,511,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/09/2022 0:00,mm,270,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/10/2022 0:00,mm,253,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/11/2022 0:00,mm,241,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/12/2022 0:00,mm,29,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/01/2023 0:00,mm,285,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/02/2023 0:00,mm,196,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/03/2023 0:00,mm,0,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/04/2023 0:00,mm,0,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/05/2023 0:00,mm,0,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/06/2023 0:00,mm,639,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/07/2023 0:00,mm,573,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/08/2023 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/09/2023 0:00,mm,0,Preliminar
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/10/2023 0:00,mm,189,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/11/2023 0:00,mm,133,Definitivo
4403000112,MARACAIBO [4403000112],PRECIPITACION,Precipitacion total mensual,1/12/2023 0:00,mm,133,Definitivo
