CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-08-01 00:00,degC,25.5788695192816,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-09-01 00:00,degC,26.2426417056682,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-10-01 00:00,degC,26.4364316239316,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-11-01 00:00,degC,25.6982707215265,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2022-12-01 00:00,degC,27.1064676616915,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-01-01 00:00,degC,25.8042824074074,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-02-01 00:00,degC,27.3541152263376,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-03-01 00:00,degC,25.5693452380952,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-04-01 00:00,degC,25.8898148148148,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-05-01 00:00,degC,25.9501984126984,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-06-01 00:00,degC,25.3563975837452,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-07-01 00:00,degC,25.3296596434361,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-08-01 00:00,degC,26.6745210727969,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-09-01 00:00,degC,27.2461978273299,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-10-01 00:00,degC,27.3102564102564,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-11-01 00:00,degC,27.0447217888715,Preliminar
46035010,MAGUARE - AUT [46035010],TEMPERATURA,Temperatura del aire media mensual,2023-12-01 00:00,degC,26.7408045977012,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-01-01 00:00,degC,25.1925307557117,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-02-01 00:00,degC,26.400074404762,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-03-01 00:00,degC,25.4738839285715,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-04-01 00:00,degC,24.3125,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-05-01 00:00,degC,24.2778079710145,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-06-01 00:00,degC,23.8472271914132,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-08-01 00:00,degC,24.6793577981651,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-09-01 00:00,degC,25.7481666666667,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-10-01 00:00,degC,25.4350102669405,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-11-01 00:00,degC,25.7347826086957,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2018-12-01 00:00,degC,25.9047024952015,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-01-01 00:00,degC,25.2748511904762,Preliminar
